Tol,Ne,a,duration,start
0.05,2352.63553400837,23.6782766162396,2178.57575494356,4658.05521772157
0.0526315789473684,2351.75681764586,23.647144956747,2177.55586900585,4650.58057096754
0.0552631578947368,2350.52448053535,23.6208216635003,2177.61659034203,4645.52763473521
0.0578947368421053,2349.4769294564,23.6226491832776,2176.41133432423,4645.54575454504
0.0605263157894737,2349.35253711348,23.6187988417951,2178.03404696193,4641.891126861
0.0631578947368421,2348.63338520017,23.6211262683083,2179.01945551153,4643.48131009527
0.0657894736842105,2347.10627640797,23.6165947043579,2178.55894523528,4638.28316933897
0.068421052631579,2347.12112361664,23.6096516109552,2178.6944602149,4631.25672343694
0.0710526315789474,2346.63716830223,23.607304968632,2178.72846729346,4626.6779878888
0.0736842105263158,2347.24593861686,23.5938100245322,2178.98815970087,4624.3009923779
0.0763157894736842,2348.14914915139,23.5951344161655,2179.10241640805,4623.93130528257
0.0789473684210526,2348.14589816286,23.5838561560683,2178.5616514357,4618.66088739434
0.0815789473684211,2347.68345878282,23.5615336865827,2178.07836971455,4616.30979513208
0.0842105263157895,2347.28520550556,23.5484862757,2177.09004233558,4613.02257727206
0.0868421052631579,2346.6867531489,23.5379143768343,2176.71159534844,4608.62859703711
0.0894736842105263,2346.6575602449,23.5376673797604,2176.98785477495,4604.93924736706
0.0921052631578947,2346.45243763213,23.5275488806455,2175.81242031839,4599.91188377805
0.0947368421052632,2346.67754185636,23.5104326993087,2175.91813737706,4597.60428610462
0.0973684210526316,2346.42612622045,23.5048880815626,2175.67484408683,4593.0526357225
0.1,2346.01855505616,23.5049487753139,2176.0372565824,4593.26669689854
