tolerance,perc.misclassified
0.005,0.286666666666667
0.01,0.295555555555556
0.015,0.295555555555556
0.02,0.291111111111111
0.025,0.293333333333333
0.03,0.286666666666667
0.035,0.288888888888889
0.04,0.286666666666667
0.045,0.286666666666667
0.05,0.288888888888889
0.055,0.284444444444444
0.06,0.286666666666667
0.065,0.288888888888889
0.07,0.291111111111111
0.075,0.291111111111111
0.08,0.293333333333333
0.085,0.293333333333333
0.09,0.291111111111111
0.095,0.291111111111111
0.1,0.293333333333333
