Tol,Ne,a,duration,start
0.005,2243.17778559903,19.7071629848689,2182.74461228204,5592.99653583446
0.00827586206896552,2265.88748676443,19.6253371678782,2190.99337508279,5566.74600626234
0.011551724137931,2281.05979426877,19.6546058421631,2187.32581465285,5577.79280968407
0.0148275862068966,2287.64050202957,19.6248325773127,2185.00033780521,5562.0328145138
0.0181034482758621,2288.05044218808,19.6523236862791,2179.86976208535,5556.74743290146
0.0213793103448276,2288.33371505733,19.6273244709569,2180.03099580619,5552.32800231398
0.0246551724137931,2287.86837483213,19.6530851767612,2178.47973846306,5546.91284507104
0.0279310344827586,2289.91454271508,19.6626685474618,2178.20304708841,5546.12560658191
0.0312068965517241,2289.74097762532,19.6680699532549,2177.79490805657,5547.30945115791
0.0344827586206897,2290.87477675599,19.665241230401,2179.96208971349,5543.55214555428
0.0377586206896552,2290.24456187956,19.6612312204561,2180.58491562883,5540.19051372172
0.0410344827586207,2290.40209270532,19.6527120188913,2181.2441676309,5535.61471764791
0.0443103448275862,2290.88673801192,19.6501018715443,2180.93085705317,5534.61150367616
0.0475862068965517,2290.95315346652,19.6424305930286,2182.21897734169,5534.11181927992
0.0508620689655172,2291.63802752134,19.6459020394288,2182.70872312091,5529.72499671307
0.0541379310344828,2291.69236306089,19.6425824204854,2183.13075469832,5527.26212898779
0.0574137931034483,2291.96597126392,19.6409589686292,2182.84803621994,5527.46866296943
0.0606896551724138,2292.18892773437,19.6544441470114,2182.0074541604,5529.62864067288
0.0639655172413793,2292.93608484644,19.6599977479225,2182.09378316612,5529.52555507575
0.0672413793103448,2293.56896811163,19.6669027436201,2182.0747030991,5527.69411013794
0.0705172413793104,2294.31518973978,19.6737513394595,2181.88571970159,5526.50699700247
0.0737931034482759,2295.14708386904,19.6787846334293,2182.0424948684,5525.65682676294
0.0770689655172414,2296.38424851327,19.6837021037657,2182.47027999714,5526.44557484752
0.0803448275862069,2296.6615106937,19.6918274132289,2181.99091247308,5526.26217215177
0.0836206896551724,2297.94733027691,19.704628117079,2182.29571421829,5527.2870136682
0.0868965517241379,2298.88928516649,19.7149481808736,2182.78372063094,5526.44773775674
0.0901724137931035,2299.89940203387,19.724236948538,2182.54937606767,5527.58709416481
0.093448275862069,2301.08966203916,19.7261904434368,2182.32551351971,5527.88125586019
0.0967241379310345,2302.59389071816,19.7368461554351,2182.31037787502,5528.85911057791
0.1,2304.33118244813,19.7431922162437,2182.5448308749,5529.56140084812
